NIKODEM,1960-08-07
KORNELIA,1989-05-10
JERZY,1985-05-26
JULIA,1961-06-04
JAKUB,1968-10-21
HELENA,1996-10-31
FILIP,1983-01-24
SABINA,1971-04-22
MICHAŁ,2000-07-09
HANNA,1977-05-31
PRZEMYSŁAW,1949-09-21
MARIOLA,1982-02-21
GABRIEL,1954-06-01
ANNA,1956-08-21
RADOSŁAW,2000-10-10
ANITA,1983-09-06
TOMASZ,1945-06-11
IWONA,1989-06-04
GABRIEL,1972-02-12
IGA,1945-04-18
ROBERT,1961-06-17
JANINA,1954-12-20
ADRIAN,1964-12-21
JOANNA,1946-06-27
DAWID,1971-01-05
LAURA,1960-12-20
KACPER,1984-07-18
KAZIMIERA,1947-07-01
ZDZISŁAW,1996-07-12
LILIANA,1958-11-04
KRZYSZTOF,1956-02-14
ALEKSANDRA,1958-08-11
BARTŁOMIEJ,1953-07-08
KATARZYNA,1960-02-06
TOMASZ,1979-03-29
ILONA,1955-10-02
ANDRZEJ,1955-04-22
EWELINA,1979-06-06
MIKOŁAJ,1955-09-14
EWELINA,2000-06-20
ZBIGNIEW,1947-05-05
WIKTORIA,1969-04-19
ADRIAN,1949-11-19
JULIA,1966-02-13
DAMIAN,1952-12-03
ANITA,1967-03-08
MATEUSZ,1946-11-03
JOLANTA,2000-03-14
SEBASTIAN,1999-10-16
NIKOLA,1948-07-05
ARKADIUSZ,1998-04-04
MICHALINA,1946-10-24
WOJCIECH,1968-12-04
MARIOLA,1961-01-21
MARCIN,1968-06-28
MAGDALENA,1976-03-08
PRZEMYSŁAW,1966-07-29
SYLWIA,1969-01-19
BARTOSZ,1950-06-15
PAULINA,1970-09-19
TYMON,1964-11-11
NATALIA,1957-06-27
ROMAN,1950-03-29
ANETA,1954-12-07
WŁADYSŁAW,1952-11-07
LUCYNA,1999-04-01
IRENEUSZ,1999-08-08
SYLWIA,1961-08-30
GRZEGORZ,1966-06-21
MAJA,2000-12-10
KAZIMIERZ,1975-11-09
MILENA,1961-02-24
ANDRZEJ,1947-12-31
AMELIA,1976-01-20
KRZYSZTOF,1976-01-08
ZUZANNA,1966-08-01
ANDRZEJ,1974-06-22
JÓZEFA,1952-01-22
MAREK,1961-01-28
EDYTA,1966-12-03
RADOSŁAW,1983-07-23
MICHALINA,1954-04-10
IGNACY,1984-02-11
SANDRA,1995-09-21
OLIWIER,1952-11-08
SANDRA,1993-12-22
MARCIN,1945-04-17
KAZIMIERA,1952-11-17
MARIAN,1978-10-08
MARIANNA,2000-09-28
TYMON,1982-02-07
ANTONINA,1982-04-29
ZDZISŁAW,1990-08-15
IGA,1989-07-12
CZESŁAW,2001-10-17
ALINA,1982-07-07
JULIAN,1963-12-14
JÓZEFA,1955-08-23
JULIAN,1982-02-18
HANNA,1990-10-01
FILIP,1984-03-03
ZUZANNA,1958-05-15
JAN,1961-11-12
MICHALINA,1965-06-13
EDWARD,1986-09-18
WIOLETTA,1996-11-15
RYSZARD,1988-09-17
OLGA,1987-05-03
BOGUSŁAW,1978-05-10
JADWIGA,1950-09-06
DANIEL,1955-11-26
MARIA,1954-01-21
KAROL,1969-08-04
IZABELA,1986-10-28
WŁADYSŁAW,1946-06-30
KAZIMIERA,1998-02-21
STEFAN,1952-06-28
JÓZEFA,1981-06-15
BOGDAN,1962-12-24
OLGA,1959-03-17
ROMAN,1953-08-29
MARIANNA,1987-08-03
RAFAŁ,1946-02-07
ZOFIA,1976-12-15
ROBERT,1985-09-04
PATRYCJA,1981-01-22
SŁAWOMIR,1997-04-15
KATARZYNA,1954-06-03
TADEUSZ,1993-11-24
OLGA,1979-02-24
NIKODEM,1977-05-23
URSZULA,1983-06-15
DANIEL,1999-05-05
MAGDALENA,1960-09-07
IGNACY,1986-03-18
MONIKA,1956-12-16
BOGDAN,1994-08-21
MARLENA,1978-04-19
DAWID,1960-07-17
LAURA,1979-09-20
MARCEL,1980-09-21
NIKOLA,1950-04-25
ANDRII,1959-11-27
JUSTYNA,1993-12-19
SYLWESTER,1969-06-09
KATARZYNA,2000-04-17
NIKODEM,1962-04-30
JÓZEFA,1971-05-25
KONRAD,1947-02-06
KAMILA,1952-02-26
SZYMON,1958-04-14
ANGELIKA,1954-08-21
KRYSTIAN,1984-03-24
DANUTA,1965-11-16
TYMON,1981-10-09
MARZENA,1981-01-01
OSKAR,1980-10-29
KAZIMIERA,1950-01-26
STANISŁAW,1975-01-21
MONIKA,1963-11-21
TYMOTEUSZ,1997-04-16
MARIA,1977-12-31
JAKUB,1953-07-06
JOANNA,1946-02-24
KONRAD,1979-12-24
IZABELA,1964-07-11
KRZYSZTOF,1956-11-13
ANITA,1952-09-14
BOGDAN,1981-01-06
AGNIESZKA,1954-06-13
KAMIL,1960-02-24
OLGA,1977-02-18
HUBERT,1960-01-08
MARTYNA,1971-02-20
EDWARD,1984-10-22
MARIOLA,1979-03-30
JANUSZ,1987-11-10
KRYSTYNA,1958-04-28
CZESŁAW,1991-08-23
KAZIMIERA,1967-03-20
ANTONI,1957-04-17
MARCELINA,1958-06-02
CEZARY,1993-01-28
MAGDALENA,1945-11-29
NORBERT,1971-03-04
MARCELINA,1946-08-31
MAKSYMILIAN,1974-06-02
ALICJA,1950-07-29
KRYSTIAN,1959-03-24
MARLENA,2001-05-03
PATRYK,1974-06-18
GABRIELA,1975-08-03
ROBERT,1975-11-02
ŁUCJA,1966-07-17
DAWID,1984-03-10
MARTA,1959-08-15
ADAM,1959-01-22
MARZENA,1945-01-21
KONRAD,1972-07-09
ALEKSANDRA,1948-05-22
MIECZYSŁAW,1950-02-28
MAŁGORZATA,1977-02-17
JAKUB,1981-05-16
LUCYNA,1987-03-14
JERZY,1968-04-13
HANNA,1953-10-13
KRZYSZTOF,1960-06-08
OLIWIA,1976-10-26
KACPER,1968-06-23
KAROLINA,1951-06-19
WALDEMAR,1959-06-02
EWELINA,1963-01-07
KAMIL,1979-06-07
IZABELA,2000-10-05
MATEUSZ,1999-06-23
JOLANTA,1953-09-06
FABIAN,1969-06-16
KORNELIA,1995-01-31
JAROSŁAW,1971-07-21
BEATA,1963-12-11
RADOSŁAW,1964-08-15
RENATA,1986-04-07
CEZARY,1958-11-22
ALINA,1977-09-02
SEBASTIAN,1994-08-09
MARCELINA,1986-12-09
ZYGMUNT,1977-09-07
IRENA,1961-04-04
TADEUSZ,1985-04-22
HANNA,1951-07-03
KAMIL,1968-04-21
MAŁGORZATA,1996-02-26
ANDRII,1971-09-22
JULIA,1979-05-16
BARTOSZ,1998-11-27
JOANNA,2000-10-06
MAREK,1996-03-29
KAMILA,1989-11-17
SZYMON,1978-06-22
NADIA,1956-03-23
ADRIAN,1973-02-19
OLIWIA,1964-04-16
DAMIAN,1973-04-03
WIESŁAWA,2001-02-16
JULIAN,1972-03-27
URSZULA,1992-07-27
ADAM,1994-05-29
MARIANNA,1975-07-02
JERZY,1953-10-30
ZOFIA,1999-08-26
KAMIL,2000-12-21
ALINA,1963-04-17
DARIUSZ,1998-12-07
MILENA,1984-04-09
DAMIAN,1998-05-08
IZABELA,1984-03-31
DAWID,1960-03-22
MARIA,1986-06-24
KONRAD,1991-08-18
DOROTA,1967-04-01
MIŁOSZ,1950-02-19
TERESA,1954-07-16
TYMON,1993-03-19
NADIA,1955-03-13
ADRIAN,1954-07-09
MARZENA,1979-07-03
WIKTOR,1958-06-02
HALINA,1961-12-12
PRZEMYSŁAW,1977-12-28
JAGODA,1995-11-13
ANDRZEJ,1989-12-10
AGATA,1958-10-13
HENRYK,1981-06-14
ANTONINA,1982-11-10
MIROSŁAW,2001-12-11
ANGELIKA,1978-01-20
ARTUR,1982-01-07
MIROSŁAWA,1996-05-24
MAKSYMILIAN,1996-01-02
SABINA,1955-03-25
ALEKSANDER,1973-11-24
MARLENA,1992-03-07
KACPER,1951-07-07
SYLWIA,1980-01-14
ALEKSANDER,1978-07-11
DARIA,1955-01-22
IGNACY,1954-02-24
ANIELA,1947-03-17
KONRAD,1978-10-06
ALEKSANDRA,1970-01-04
ANDRII,1949-06-30
BARBARA,1961-12-19
BARTOSZ,1984-12-04
ZUZANNA,1989-12-14
NIKODEM,1988-08-22
DARIA,1978-01-16
SERHII,1980-03-17
WERONIKA,1957-04-15
OLEKSANDR,1977-03-09
MICHALINA,2000-10-18
ALEKSANDER,1965-03-31
KAROLINA,1973-09-02
DAMIAN,1962-08-02
KRYSTYNA,1955-03-25
FILIP,1969-07-24
MARIOLA,1970-03-22
KRYSTIAN,1958-11-07
OLGA,1989-03-12
JAKUB,1994-07-06
WIOLETTA,1994-04-05
KAROL,2000-06-16
JANINA,1967-09-20
CZESŁAW,1962-03-06
HANNA,1963-04-25
MARIUSZ,1976-10-29
ANETA,1971-10-28
MAKSYMILIAN,1986-05-20
JULIA,1986-04-28
TYMON,1954-10-21
SYLWIA,1976-07-05
ARKADIUSZ,1969-07-01
WIKTORIA,1956-05-23
MATEUSZ,1953-08-09
DANUTA,1945-07-15
ZENON,2000-05-03
OLGA,1985-09-26
STEFAN,1970-02-21
GRAŻYNA,1972-04-15
DAMIAN,1957-04-23
ANETA,1970-04-02
MIKOŁAJ,1947-11-26
JADWIGA,1996-08-14
GABRIEL,1960-11-04
MILENA,1947-06-27
IGOR,1997-06-19
MAŁGORZATA,1945-03-22
SERHII,1979-07-12
NIKOLA,1999-09-13
OLEKSANDR,1998-12-08
KAROLINA,1957-06-24
KAROL,1995-02-19
MARLENA,1998-03-29
CEZARY,1950-10-31
STEFANIA,1972-07-21
HENRYK,1954-07-27
JOLANTA,1971-01-13
JAKUB,1954-05-23
KATARZYNA,1973-06-08
JULIAN,1980-03-30
WANDA,1968-01-08
ADAM,1948-03-10
MARTA,1956-07-13
HENRYK,1965-06-17
NIKOLA,1975-02-02
JAROSŁAW,1979-08-01
JÓZEFA,1965-10-22
MIECZYSŁAW,1951-06-14
WIOLETTA,1960-03-26
ANDRII,1994-03-24
MONIKA,1956-04-13
IRENEUSZ,1950-11-21
KINGA,1977-11-17
TYMON,1984-05-24
KORNELIA,2000-07-16
JANUSZ,1974-06-14
JUSTYNA,1947-07-12
DOMINIK,1972-09-21
ANTONINA,1948-09-03
RAFAŁ,1965-05-05
ILONA,1967-02-21
PAWEŁ,1954-10-06
HALINA,1950-03-15
MIROSŁAW,1951-03-22
HALINA,1982-09-26
RYSZARD,1998-08-23
IGA,1954-12-26
ADAM,1996-04-23
MONIKA,1963-09-15
JAROSŁAW,1969-07-10
MARTYNA,1962-09-28
DANIEL,1984-05-26
LIDIA,1967-06-10
ZENON,1953-06-30
ELŻBIETA,1960-05-01
PATRYK,1994-02-15
ZOFIA,2000-05-13
ARKADIUSZ,2001-04-11
ANNA,1945-02-17
MARCIN,2001-06-27
MONIKA,1959-10-07
MARIAN,1959-06-10
LIDIA,1953-06-08
DAMIAN,1956-05-26
WIKTORIA,1945-01-30
SZYMON,1962-07-12
ANTONINA,1990-02-01
JAROSŁAW,1953-03-07
ANETA,1953-09-12
RADOSŁAW,1990-07-05
JADWIGA,1981-11-03
SERHII,1964-02-10
ANNA,1967-08-09
MIECZYSŁAW,1957-07-12
JAGODA,1989-02-18
SYLWESTER,1950-04-15
JOLANTA,1965-09-08
ANDRZEJ,1969-07-17
LENA,1980-10-30
ZENON,1963-01-29
MARIANNA,1983-10-30
EUGENIUSZ,1994-07-23
PAULINA,1990-08-02
BOGDAN,1975-10-19
URSZULA,1984-05-03
ANDRII,1987-03-01
IZABELA,1981-11-03
SŁAWOMIR,1951-12-03
MARIANNA,1951-06-26
RAFAŁ,1951-08-06
WIESŁAWA,1984-05-01
KAROL,1980-11-15
EDYTA,1977-02-23
WŁODZIMIERZ,1984-05-03
MARIANNA,1971-05-25
ALAN,1949-10-09
KINGA,1975-05-10
TYMOTEUSZ,1975-12-29
ZUZANNA,1953-01-23
PATRYK,1971-01-21
MAŁGORZATA,1955-01-01
MAREK,1952-06-10
ELŻBIETA,1979-04-07
EUGENIUSZ,1998-07-06
KAROLINA,2001-06-15
FILIP,1962-02-06
JOANNA,1993-02-27
MARIUSZ,1998-03-15
EDYTA,1994-11-08
ZENON,1996-01-04
LUCYNA,1961-12-17
KONRAD,1959-04-17
WERONIKA,2001-06-02
CEZARY,1969-01-01
ANITA,1976-04-05
KAMIL,1998-11-20
IZABELA,1965-10-02
ARKADIUSZ,1999-11-11
LAURA,1980-04-12
FRANCISZEK,1984-07-06
LAURA,1978-03-22
WOJCIECH,1971-08-27
JANINA,1973-09-04
DOMINIK,1972-02-13
LAURA,1980-02-22
TYMOTEUSZ,1981-10-18
HENRYKA,1957-09-01
SYLWESTER,1999-10-15
LUCYNA,1963-07-29
DOMINIK,1965-06-19
BARBARA,1987-07-12
ZBIGNIEW,1983-11-22
GENOWEFA,1961-09-21
MARIUSZ,1992-08-29
GRAŻYNA,1970-04-22
RAFAŁ,1994-02-18
HELENA,1949-04-05
JERZY,1969-04-19
SYLWIA,1996-12-16
ALAN,1957-02-28
ALEKSANDRA,1945-01-10
ZENON,1958-05-01
WIESŁAWA,2000-06-26
MIKOŁAJ,1982-05-01
BEATA,1968-07-26
TOMASZ,1945-02-07
HALINA,1972-04-01
STANISŁAW,1988-10-04
MAŁGORZATA,1988-04-16
MARIUSZ,1994-10-14
JOANNA,1962-09-27
JULIAN,1980-03-23
GABRIELA,1949-05-11
JERZY,1976-12-01
WIOLETTA,1949-09-10
CZESŁAW,1992-06-13
MARTYNA,1986-04-24
LESZEK,1972-07-09
MARLENA,1979-07-22
MIROSŁAW,1977-02-02
JUSTYNA,1975-12-10
STEFAN,1983-12-09
ANETA,1999-02-02
OLIWIER,1997-06-24
BOGUSŁAWA,1974-08-12
HENRYK,1958-06-30
ANNA,1975-01-08
PRZEMYSŁAW,1992-02-13
AMELIA,1986-11-30
ANDRII,1985-11-30
BOŻENA,1973-09-21
MIROSŁAW,1954-04-11
KATARZYNA,1977-08-13
VOLODYMYR,1999-09-17
MARIANNA,1969-06-24
TYMOTEUSZ,1958-06-08
NADIA,1986-08-26
ZYGMUNT,1975-09-10
MAJA,1958-02-09
SEBASTIAN,1951-01-04
RENATA,1986-03-14
MARCIN,1988-10-03
WERONIKA,1994-01-20
TOMASZ,1963-09-25
EMILIA,1989-11-27
WIESŁAW,1983-07-20
JÓZEFA,1994-04-09
RAFAŁ,1966-03-09
DANUTA,1946-07-17
MARIUSZ,1976-05-21
ELŻBIETA,1995-03-12
BOGDAN,1986-11-14
ANGELIKA,1984-07-05
ZYGMUNT,1993-01-07
ŁUCJA,1960-04-01
SERHII,1995-05-22
LIDIA,1961-09-12
NIKODEM,1996-08-13
LAURA,1999-07-10
ŁUKASZ,1967-12-12
ZUZANNA,1992-05-06
IRENEUSZ,1969-01-10
ANITA,1971-05-07
ZYGMUNT,1959-03-12
SANDRA,1963-11-07
HENRYK,1958-11-23
SANDRA,1963-06-10
JÓZEF,1996-10-26
HENRYKA,1957-09-10
EUGENIUSZ,1975-05-24
IGA,1998-09-15
OLIWIER,1971-11-17
ANETA,1960-03-01
MARCEL,1994-08-17
REGINA,1976-12-22
WOJCIECH,1961-04-21
HENRYKA,1955-09-03
NIKODEM,1959-05-08
NADIA,1983-04-27
ZYGMUNT,1949-02-04
HANNA,2001-11-29
ROMAN,1961-08-11
MICHALINA,1977-11-15
FRANCISZEK,1979-01-02
REGINA,1977-10-22
LEON,1949-04-27
NADIA,1951-12-21
PATRYK,1970-12-23
JOLANTA,1987-02-23
DARIUSZ,1978-06-10
JADWIGA,1957-10-30
TYMON,1978-09-17
ANIELA,1945-11-02
OSKAR,1955-02-10
MONIKA,1951-01-09
WALDEMAR,1949-09-08
DARIA,1960-08-01
MIROSŁAW,1989-02-08
WIESŁAWA,1972-12-06
JANUSZ,1984-01-18
STEFANIA,1971-12-22
KRYSTIAN,2001-10-16
DANUTA,1967-07-21
EDWARD,1983-12-17
JANINA,1995-03-13
STEFAN,1968-10-20
ANTONINA,1978-04-16
FRANCISZEK,1990-04-20
MAGDALENA,1973-07-03
VOLODYMYR,1970-03-05
URSZULA,1946-07-16
FRANCISZEK,1998-09-23
IZABELA,1995-09-30
VOLODYMYR,1956-04-07
WIESŁAWA,1953-05-25
KAMIL,1949-06-26
WIKTORIA,1977-07-20
JANUSZ,1961-04-06
GENOWEFA,1957-12-07
SEBASTIAN,1951-08-15
HELENA,1973-06-16
IGOR,1968-08-11
IRENA,1986-11-20
WIESŁAW,1945-05-29
LAURA,1949-02-28
NIKODEM,1970-09-19
WIESŁAWA,1967-08-30
SZYMON,1991-09-03
JULIA,1969-08-22
IGNACY,1955-10-19
WIKTORIA,1974-06-30
FABIAN,1955-05-13
STEFANIA,1946-06-19
DAWID,1988-12-06
MIROSŁAWA,1961-08-20
TYMOTEUSZ,1951-04-20
WIKTORIA,1969-06-03
WŁADYSŁAW,1967-05-25
ANETA,1979-05-11
IGOR,1992-08-30
GENOWEFA,1963-09-12
PIOTR,1985-10-19
MARTYNA,1952-11-24
MARIAN,1980-03-27
MARIA,1962-02-27
IGOR,1998-03-15
MAGDALENA,1986-06-17
CZESŁAW,1966-11-08
WIOLETTA,1975-10-01
ANTONI,1992-11-30
RENATA,1967-05-12
PAWEŁ,1965-03-23
BOGUMIŁA,1961-12-29
WIKTOR,1975-12-27
LIDIA,1977-04-04
MAKSYMILIAN,1980-10-12
TERESA,1972-02-03
DANIEL,1982-02-01
RENATA,1949-06-29
EDWARD,1968-04-16
STEFANIA,1961-04-27
MAKSYMILIAN,1958-12-24
BARBARA,1947-05-30
FILIP,1988-04-24
REGINA,1985-10-06
SEBASTIAN,1997-11-03
JAGODA,1973-07-25
LESZEK,1957-06-27
WANDA,1974-11-10
BARTŁOMIEJ,1966-03-22
CZESŁAWA,1969-07-07
ZDZISŁAW,1974-07-30
KLAUDIA,1953-11-13
JAKUB,1990-08-14
JOANNA,1979-01-11
WOJCIECH,1953-03-03
JULIA,2000-07-24
BOGDAN,2000-12-25
BARBARA,1957-06-27
OSKAR,1972-07-21
JANINA,1951-09-02
WOJCIECH,1988-08-08
KAROLINA,2000-02-13
MARIAN,1992-07-12
LUCYNA,1953-12-13
DOMINIK,1992-12-14
AMELIA,1979-01-04
EUGENIUSZ,1969-12-26
MARZENA,1997-02-05
TOMASZ,1995-09-11
JÓZEFA,1982-10-23
MARIAN,1947-06-13
BEATA,1959-10-19
MICHAŁ,1985-07-26
WIOLETTA,1949-04-17
RYSZARD,1976-12-10
ALINA,1984-02-29
ROMAN,1985-09-06
MONIKA,2000-08-11
JAN,1962-06-02
JULIA,1957-11-09
ROMAN,1955-03-30
EMILIA,1948-04-18
ALEKSANDER,1953-05-10
JOANNA,1958-05-09
VOLODYMYR,1993-09-28
GRAŻYNA,2001-02-27
JANUSZ,1954-07-15
JOLANTA,1985-02-17
ROBERT,2001-06-02
LAURA,1990-11-16
ŁUKASZ,1952-11-23
WANDA,1965-07-01
ANTONI,1956-07-20
BARBARA,1983-08-03
MACIEJ,1975-08-29
BOŻENA,1967-10-01
JANUSZ,1966-04-10
MIROSŁAWA,1970-08-14
RAFAŁ,1978-02-08
ALINA,1958-01-22
ANDRII,1985-07-29
AMELIA,1988-05-21
WŁADYSŁAW,1996-07-23
MARIA,1987-07-08
EDWARD,1975-07-09
JAGODA,1981-07-24
ADRIAN,1965-08-22
MILENA,1968-12-25
KRYSTIAN,1964-10-29
OLGA,1986-04-16
RYSZARD,1970-01-12
ALINA,1989-07-27
KRZYSZTOF,1945-07-29
URSZULA,1951-11-15
HENRYK,1998-04-24
MIROSŁAWA,1965-05-31
OSKAR,1977-12-22
JUSTYNA,1984-02-17
WALDEMAR,1995-09-30
BOGUMIŁA,1990-04-22
ANDRZEJ,1985-08-09
RENATA,1980-03-18
MAREK,1975-08-03
ILONA,1955-06-26
WALDEMAR,1975-06-16
STEFANIA,1963-01-29
MIROSŁAW,1987-07-31
ANNA,1974-03-11
HUBERT,1946-05-14
ANNA,1979-09-23
DARIUSZ,1986-01-23
MILENA,1996-04-08
SERHII,2001-08-09
LUCYNA,1992-09-11
JÓZEF,1993-06-30
LAURA,1989-06-18
SZYMON,1994-06-26
LUCYNA,1997-05-27
EDWARD,1968-05-17
SYLWIA,1958-10-23
MICHAŁ,1952-06-04
STANISŁAWA,1994-08-07
LEON,1991-02-10
MARCELINA,1954-12-18
STANISŁAW,1994-05-06
BOGUSŁAWA,1996-12-30
ROMAN,1980-12-22
MONIKA,2001-10-08
ALAN,1979-02-10
MICHALINA,1977-01-26
STANISŁAW,2000-09-29
BOGUSŁAWA,1960-04-23
MARCEL,1979-01-10
BOGUSŁAWA,1948-09-06
JULIAN,1989-04-15
SABINA,1982-02-08
JANUSZ,1951-11-28
ANTONINA,1976-11-06
WŁADYSŁAW,2000-11-06
WŁADYSŁAWA,1997-07-19
KRZYSZTOF,1945-03-01
IRENA,1989-08-02
MARCIN,1976-09-20
DANUTA,1948-03-06
EUGENIUSZ,1984-06-29
MAŁGORZATA,1963-11-13
MIKOŁAJ,1980-03-26
OLGA,1956-05-30
KAZIMIERZ,1980-07-23
MARTA,1990-03-07
SŁAWOMIR,1957-12-28
DANUTA,1982-01-30
JAKUB,1951-06-30
EMILIA,1978-03-25
WALDEMAR,1963-12-15
GRAŻYNA,1977-12-22
MARCEL,1971-07-26
URSZULA,1953-01-14
IGOR,1993-02-11
OLIWIA,1967-02-06
LESZEK,1978-09-13
EDYTA,1977-01-22
ROMAN,1990-05-16
ZUZANNA,2001-05-19
BOGDAN,1961-01-07
REGINA,1975-07-08
MIKOŁAJ,1949-12-14
JADWIGA,1967-05-04
MAKSYMILIAN,1953-09-26
HALINA,1966-01-02
JAKUB,1981-10-15
HENRYKA,1960-05-02
SZYMON,1990-01-31
OLIWIA,1948-10-21
JULIAN,1959-06-14
OLIWIA,1998-01-01
OSKAR,1966-01-27
IGA,1977-08-09
DARIUSZ,1983-01-09
BARBARA,1998-12-20
ZDZISŁAW,1970-11-09
AGNIESZKA,1989-04-14
MIROSŁAW,1994-06-05
SANDRA,1999-09-27
ROMAN,1972-05-09
MILENA,1988-08-29
BOGDAN,1952-09-15
WŁADYSŁAWA,1986-09-12
DAMIAN,1975-11-15
KINGA,1988-03-29
RYSZARD,1993-04-12
IGA,1980-09-29
ROBERT,1987-08-18
MAJA,1980-08-10
RADOSŁAW,1976-01-18
HENRYKA,1994-11-14
FILIP,1994-12-10
PAULINA,1949-03-04
WŁODZIMIERZ,2000-01-17
JOLANTA,1949-02-03
TOMASZ,1999-03-31
MAŁGORZATA,1955-09-17
KAMIL,1975-06-09
GRAŻYNA,1986-12-24
ŁUKASZ,1993-06-15
MARIA,1975-04-29
EUGENIUSZ,1961-08-24
GENOWEFA,1949-05-11
OLIWIER,1967-08-08
ANGELIKA,1981-04-09
ZBIGNIEW,1956-05-29
MONIKA,1978-04-21
HUBERT,1958-05-31
LILIANA,1972-01-25
ANDRZEJ,1951-12-02
AGATA,1979-09-13
JAKUB,1948-10-17
EWELINA,1972-08-21
WOJCIECH,1951-12-07
NATALIA,1952-01-20
FABIAN,1976-07-07
LIDIA,1982-01-22
WŁODZIMIERZ,1994-11-05
MAJA,1976-02-24
FABIAN,1948-05-25
EWA,1990-04-01
ALEKSANDER,1967-01-21
KRYSTYNA,1973-01-24
ARTUR,1987-08-29
MARIA,1979-07-13
OSKAR,1946-02-10
MONIKA,1986-10-29
SŁAWOMIR,1945-11-09
WERONIKA,1969-06-22
KAROL,1969-09-09
JADWIGA,2001-03-25
PAWEŁ,1947-08-10
KAMILA,1989-04-25
BARTOSZ,2001-02-21
JOLANTA,1973-11-05
KRYSTIAN,1988-09-29
KATARZYNA,1977-03-17
SZYMON,1987-12-08
HELENA,1952-01-20
STEFAN,1977-01-23
HELENA,1951-01-08
JÓZEF,1999-09-25
KAROLINA,1998-06-02
JACEK,1961-08-03
ANETA,1960-03-13
BOGUSŁAW,1949-09-04
MILENA,1950-08-30
PRZEMYSŁAW,1979-01-27
MICHALINA,1966-09-16
FRANCISZEK,1946-12-17
MILENA,1967-10-13
MICHAŁ,1971-12-28
NADIA,1964-08-19
ALEKSANDER,1968-01-18
DOMINIKA,1992-03-02
TADEUSZ,2000-08-27
CZESŁAWA,1978-03-19
ANTONI,1959-02-03
MARZENA,1984-03-24
KAROL,1956-04-06
NADIA,1946-06-11
NIKODEM,1958-05-24
BEATA,1987-12-09
MARCIN,1991-06-03
JADWIGA,1990-01-07
ŁUKASZ,1949-07-09
DARIA,1956-02-06
JAKUB,1955-08-20
TERESA,1965-01-05
FABIAN,1992-01-17
DOMINIKA,1952-12-23
ALEKSANDER,1969-11-18
WIESŁAWA,1973-05-01
IGOR,1964-03-20
STANISŁAWA,1976-03-04
STANISŁAW,1977-10-25
AGNIESZKA,1966-08-29
DANIEL,1972-06-18
KATARZYNA,1981-03-23
DAMIAN,1984-01-18
WŁADYSŁAWA,1981-12-30
FABIAN,1989-06-25
ANNA,1973-11-29
WOJCIECH,1945-05-27
PAULINA,1996-09-11
KACPER,2000-06-29
ANITA,1996-09-01
CEZARY,1974-12-06
ELŻBIETA,1946-05-02
FILIP,1985-09-06
ELŻBIETA,1997-06-18
JAN,1982-12-26
ELŻBIETA,1978-12-18
SZYMON,1986-12-25
MARIOLA,1954-10-12
NIKODEM,1994-07-27
KAROLINA,1971-07-22
ALAN,1984-08-06
CZESŁAWA,2000-02-05
STANISŁAW,1965-12-05
HALINA,1998-09-12
JANUSZ,1995-01-14
AGNIESZKA,1975-11-20
LESZEK,1976-10-02
MARTYNA,1994-09-26
JAKUB,1954-10-17
ANIELA,1999-10-01
DOMINIK,1990-02-20
ŁUCJA,1964-04-08
JÓZEF,1987-03-17
SYLWIA,1986-11-05
WIESŁAW,1963-11-26
SYLWIA,1961-04-03
BARTŁOMIEJ,1971-12-28
MARIA,1974-08-09
WŁADYSŁAW,1975-05-16
JOANNA,1996-03-03
PRZEMYSŁAW,1986-10-29
REGINA,1975-12-01
KAROL,2000-09-01
ANTONINA,1950-10-31
BOGUSŁAW,1972-07-22
ILONA,1970-11-21
KAROL,1971-01-05
ZUZANNA,1994-12-11
RADOSŁAW,1948-10-05
SYLWIA,1956-12-12
CZESŁAW,1999-11-01
MARTA,1998-11-27
PIOTR,1958-11-05
WIESŁAWA,1956-05-26
JANUSZ,1971-05-17
WIOLETTA,1968-02-04
PAWEŁ,1960-11-28
MARCELINA,1945-06-05
KAROL,1962-07-06
LIDIA,1971-05-02
JAROSŁAW,1950-10-28
MARIOLA,1980-02-21
BARTOSZ,1991-11-20
EMILIA,1968-06-21
BARTOSZ,1999-12-13
BOGUSŁAWA,1994-01-29
BOGDAN,1959-04-28
OLGA,1992-08-09
EUGENIUSZ,1960-10-15
AGNIESZKA,1951-01-21
MIŁOSZ,1981-10-29
KRYSTYNA,1998-07-26
KRYSTIAN,1972-10-08
JOLANTA,1965-03-15
SZYMON,2000-04-07
ALICJA,1947-04-15
EUGENIUSZ,1946-06-22
WŁADYSŁAWA,1966-01-15
ZYGMUNT,1954-04-26
JANINA,1949-01-29
WŁODZIMIERZ,1992-07-07
ANNA,1963-01-29
BOGUSŁAW,1980-03-06
KINGA,1976-01-02
SZYMON,1968-09-12
BARBARA,1945-02-14
DAWID,1972-05-20
STEFANIA,1978-10-12
MIROSŁAW,1955-06-18
ANITA,1978-12-17
MICHAŁ,1948-06-09
MONIKA,2001-01-23
ŁUKASZ,2001-12-29
WIOLETTA,1952-12-30
MARIUSZ,1978-09-16
EWELINA,1987-01-25
KAROL,1961-01-07
NADIA,1975-02-27
WŁADYSŁAW,1977-11-22
EMILIA,1973-10-19
MACIEJ,1952-03-28
WANDA,1973-03-20
ADAM,1953-05-15
NATALIA,1950-05-18
MIŁOSZ,1955-12-31
NIKOLA,1983-01-26
ZBIGNIEW,1965-08-13
IRENA,1961-01-31
KACPER,1945-10-10
